Name;Mayores a 1;Pago 2;Despachos 2;Monedas 2;Shipping Method 2;Shipping Method;Cantidad;Producto;Precio oferta;Venta total;Precio normal;SKU;status despacho;Region 2
42776;Mayor a 1;Incompleto;Sin despacho;CLP;Retiro en tienda;;1;Sandalia Narumi Negro Premium - Negro / 38;9990;9990;32990;1017072038;pending;RM
42776;Mayor a 1;Incompleto;Sin despacho;CLP;Retiro en tienda;;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;9990;39990;80072038;pending;RM
42776;Mayor a 1;Incompleto;Sin despacho;CLP;Retiro en tienda;;1;Sandalia Narumi Rosa Premium - Rosa / 38;9990;9990;32990;1017077438;pending;RM
42776;Mayor a 1;Incompleto;Sin despacho;CLP;Retiro en tienda;;1;Botin Veracruz Piton Premium - Amarillo / 38;9990;9990;39990;333072038;pending;RM
42776;Mayor a 1;Incompleto;Sin despacho;CLP;Retiro en tienda;;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;9990;39990;4706078538;pending;RM
42776;Mayor a 1;Incompleto;Sin despacho;CLP;Retiro en tienda;;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;9990;39990;3332184238;pending;RM
42774;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 39;9990;9990;39990;80072039;fulfilled;RM
42774;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Noa Multicolor Premium - Multicolor / 38;9990;9990;44990;1022289038;fulfilled;RM
42773;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 40;9990;9990;39990;80072040;fulfilled;RM
42773;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Narumi Negro Premium - Negro / 40;9990;9990;32990;1017072040;pending;RM
42773;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Alaska Burdeo Premium - Burdeo / 40;9990;9990;39990;4706078540;fulfilled;RM
42773;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Bootie Atlanta  Premium - Negro / 40;9990;9990;39990;3698072040;fulfilled;RM
42773;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Narumi Rosa Premium - Rosa / 40;9990;9990;32990;1017077440;fulfilled;RM
42772;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Amelia Blanco Premium - Blanco / 40;9990;9990;39990;200071040;fulfilled;RM
42771;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 39;9990;9990;39990;80072039;fulfilled;RM
42771;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Hortensia Blanco Premium - Blanco / 39;9990;9990;39990;11071039;fulfilled;RM
42771;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Jacinta Rojo Premium - Rojo / 39;9990;9990;44990;1004077139;pending;RM
42771;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Denver Negro Premium - Negro / 38;9990;9990;39990;6703072038;fulfilled;RM
42771;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Nevada Snake Premium - Taupe / 38;9990;9990;39990;6275075838;fulfilled;RM
42770;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;Despacho Region;1;Botin Toronto Negro Premium - Negro / 38;9990;9990;49990;100072038;pending;ML
42770;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;;1;Sandalia Narumi Rosa Premium - Rosa / 38;9990;9990;32990;1017077438;pending;ML
42770;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;9990;39990;4706078538;pending;ML
42769;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;9990;39990;80072038;fulfilled;RM
42768;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;Despacho Region;1;Sandalia Hortensia Negro Premium - Negro / 35;9990;9990;39990;11072035;pending;BI
42768;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;;1;Sandalia Hortensia Blanco Premium - Blanco / 35;9990;9990;39990;11071035;pending;BI
42767;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;9990;39990;80072038;fulfilled;RM
42767;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Sandalia Noa Multicolor Premium - Multicolor / 38;9990;9990;44990;1022289038;fulfilled;RM
42766;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Noa Multicolor Premium - Multicolor / 39;9990;9990;44990;1022289039;fulfilled;RM
42766;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Noa Multicolor Premium - Multicolor / 36;9990;9990;44990;1022289036;fulfilled;RM
42766;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Naroa Blanco Premium - Blanco / 36;9990;9990;39990;100071036;fulfilled;RM
42766;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Neila Caf̩ Premium - Caf̩ / 36;9990;9990;39990;2102074936;pending;RM
42766;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Neila Caf̩ Premium - Caf̩ / 39;9990;9990;39990;2102074939;fulfilled;RM
42766;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Hortensia Negro Premium - Negro / 36;9990;9990;39990;11072036;fulfilled;RM
42766;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Hortensia Blanco Premium - Blanco / 36;9990;9990;39990;11071036;fulfilled;RM
42766;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Hortensia Blanco Premium - Blanco / 39;9990;9990;39990;11071039;fulfilled;RM
42765;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Hortensia Blanco Premium - Blanco / 38;9990;9990;39990;11071038;fulfilled;RM
42765;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;9990;39990;80072038;fulfilled;RM
42764;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Narumi Negro Premium - Negro / 38;9990;9990;32990;1017072038;pending;RM
42764;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region Metropolitana;;1;Sandalia Amelia Blanco Premium - Blanco / 38;9990;9990;39990;200071038;pending;RM
42764;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region Metropolitana;;1;Sandalia Narumi Negro Premium - Negro / 39;9990;9990;32990;1017072039;pending;RM
42763;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Hortensia Blanco Premium - Blanco / 37;9990;9990;39990;11071037;fulfilled;RM
42763;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Jacinto Negro Premium - Negro / 37;9990;9990;39990;80072037;fulfilled;RM
42762;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Jacinto Negro Premium - Negro / 37;9990;9990;39990;80072037;fulfilled;RM
42775;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Naroa Blanco Premium - Blanco / 39;9990;9990;39990;100071039;fulfilled;RM
42761;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Narumi Negro Premium - Negro / 39;9990;9990;32990;1017072039;pending;RM
42761;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region Metropolitana;;1;Sandalia Jacinto Negro Premium - Negro / 38;9990;9990;39990;80072038;pending;RM
42760;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Amelia Blanco Premium - Blanco / 38;9990;9990;39990;200071038;fulfilled;RM
42760;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Sandalia Hortensia Blanco Premium - Blanco / 38;9990;9990;39990;11071038;fulfilled;RM
42759;Solo 1;Pagado;Sin despacho;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Naroa Blanco Premium - Blanco / 40;9990;9990;39990;100071040;pending;RM
42758;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;RM
42758;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;9990;29990;100072037;fulfilled;RM
42757;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Denver Negro Premium - Negro / 37;9990;9990;39990;6703072037;fulfilled;RM
42756;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;9990;34990;1001201037;fulfilled;RM
42755;Solo 1;Pagado;Sin despacho;CLP;Despacho Region;Despacho Region;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;9990;34990;1001201037;pending;LR
42754;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Michigan Negro Premium - Negro / 37;9990;9990;39990;6134072037;fulfilled;RM
42753;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 36;9990;9990;29990;4501072036;fulfilled;RM
42752;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Dana Negro Premium - Negro / 38;9990;9990;29990;4501072038;fulfilled;RM
42752;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;RM
42752;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;9990;29990;100072037;fulfilled;RM
42751;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 39;9990;9990;49990;1000071039;fulfilled;NB
42751;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Florida Negro Premium - Negro / 39;9990;9990;39990;6983052039;fulfilled;NB
42751;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Frankfurt Negro Premium - Negro / 39;9990;9990;34990;1001202039;fulfilled;NB
42750;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Frankfurt Negro Premium - Negro / 37;9990;9990;34990;1001202037;fulfilled;NB
42750;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;2;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;19980;34990;1001201037;fulfilled;NB
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Alaska Burdeo Premium - Burdeo / 40;9990;9990;39990;4706078540;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Marilyn Beige Premium - Beige / 37;9990;9990;29990;3611074437;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Bucarest Taupe Premium - Taupe / 36;9990;9990;39990;3332184236;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Bucarest Taupe Premium - Taupe / 37;9990;9990;39990;3332184237;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Edimburgo Negro Premium - Negro / 38;9990;9990;39990;3306182038;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Brisbane Negro Premium - Negro / 36;9990;9990;49990;1003202036;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Brisbane Negro Premium - Negro / 38;9990;9990;49990;1003202038;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;2;Zapatilla Brisbane Negro Premium - Negro / 37;9990;19980;49990;1003202037;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Bucarest Negro Premium - Negro / 38;9990;9990;39990;3332182038;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Alaska Burdeo Premium - Burdeo / 39;9990;9990;39990;4706078539;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;9990;39990;4706078538;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;3;Zapatilla Naya Blanco Premiumi - Beige / 37;9990;29970;29990;2281037;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Tokio Orange Premium - Naranja / 39;9990;9990;49990;9501055339;pending;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Emma  Rosado Premium - Beige / 39;9990;9990;39990;3638077439;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;2;Zapatilla Emma  Rosado Premium - Beige / 38;9990;19980;39990;3638077438;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Marilyn Beige Premium - Beige / 36;9990;9990;29990;3611074436;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Catalina Beige Premium - Beige / 38;9990;9990;29990;1284438;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Frankfurt Negro Premium - Negro / 37;9990;9990;34990;1001202037;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Frankfurt Blanco Premium - Blanco / 38;9990;9990;34990;1001201038;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;9990;34990;1001201037;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Catalina Beige Premium - Beige / 36;9990;9990;29990;1284436;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Catalina Beige Premium - Beige / 37;9990;9990;29990;1284437;fulfilled;RM
42749;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;100071037;fulfilled;RM
42748;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;9990;29990;100072037;fulfilled;RM
42747;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Bucarest Taupe Premium - Taupe / 39;9990;9990;39990;3332184239;fulfilled;CO
42746;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Paris Burdeo Premium - Burdeo / 38;9990;9990;39990;8172078538;fulfilled;RM
42745;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Botin Tijuana Burdeo Premium - Burdeo / 40;9990;9990;39990;20078540;fulfilled;LL
42744;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 40;9990;9990;49990;1000071040;fulfilled;BI
42744;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Botin Alaska Burdeo Premium - Burdeo / 40;9990;9990;39990;4706078540;fulfilled;BI
42743;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Brisbane Caf̩ Premium - Negro / 38;9990;9990;49990;1003204038;fulfilled;RM
42742;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Bucarest Negro Premium - Negro / 39;9990;9990;39990;3332182039;fulfilled;RM
42742;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Nevada Snake Premium - Taupe / 39;9990;9990;39990;6275075839;fulfilled;RM
42742;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Bootie Atlanta  Premium - Negro / 39;9990;9990;39990;3698072039;fulfilled;RM
42741;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Shanghai Negro Premium - Negro / 37;9990;9990;29990;300072037;fulfilled;RM
42740;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 36;9990;9990;29990;4501072036;fulfilled;RM
42739;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Marilyn Beige Premium - Beige / 37;9990;9990;29990;3611074437;fulfilled;RM
42739;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Bruselas Negro Premium - Negro / 38;9990;9990;39990;1010072038;fulfilled;RM
42738;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;9990;39990;3332184238;fulfilled;RM
42737;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Frankfurt Blanco Premium - Blanco / 37;9990;9990;34990;1001201037;fulfilled;BI
42737;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Zapatilla Naya Blanco Premiumi - Beige / 37;9990;9990;29990;2281037;fulfilled;BI
42735;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Sandalia Hortensia Negro Premium - Negro / 35;9990;9990;39990;11072035;fulfilled;RM
42735;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Marilyn Beige Premium - Beige / 35;9990;9990;29990;3611074435;fulfilled;RM
42734;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Monterrey Burdeo Premium - Burdeo / 37;9990;9990;39990;10078537;fulfilled;RM
42734;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Botin Nevada Snake Premium - Taupe / 37;9990;9990;39990;6275075837;fulfilled;RM
42734;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Catalina Beige Premium - Beige / 36;9990;9990;29990;1284436;fulfilled;RM
42734;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapatilla Shanghai Negro Premium - Negro / 36;9990;9990;29990;300072036;fulfilled;RM
42733;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Atenas Negro Premium - Negro / 37;9990;9990;49990;37072037;fulfilled;RM
42733;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;1;Zapato Albacete Negro Premium - Negro / 37;14990;14990;29990;801072037;fulfilled;RM
42732;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Denver Negro Premium - Negro / 36;9990;9990;39990;6703072036;fulfilled;RM
42732;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Sandalia Jacinto Negro Premium - Negro / 36;9990;9990;39990;80072036;fulfilled;RM
42731;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 39;9990;9990;39990;6001202039;fulfilled;RM
42730;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;RM
42730;Mayor a 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;;1;Zapatilla Delhi Rosado Premium - Rosado / 37;9990;9990;29990;200077437;fulfilled;RM
42729;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;9990;39990;3332184238;fulfilled;RM
42728;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Ambar  Negro  Premium - Negro / 39;9990;9990;29990;400072039;fulfilled;RM
42727;Solo 1;Pagado;Despachado;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapato Nueva York  Negro Premium - Negro / 36;14990;14990;24990;6182036;fulfilled;RM
42726;Solo 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Zapatilla Chester Blanco Premium - Blanco / 38;9990;9990;49990;1000071038;fulfilled;BI
42725;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;Despacho Region;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;100071037;pending;BI
42725;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region;;1;Zapatilla Ambar  Negro  Premium - Negro / 38;9990;9990;29990;400072038;pending;BI
42724;Solo 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Zapatilla Chester Blanco Premium - Blanco / 38;9990;9990;49990;1000071038;fulfilled;RM
42723;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Toronto Negro Premium - Negro / 38;9990;9990;49990;100072038;fulfilled;RM
42723;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;2;Botin Toronto Negro Premium - Negro / 37;9990;19980;49990;100072037;fulfilled;RM
42722;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;9990;39990;6001202038;fulfilled;RM
42722;Mayor a 1;Pagado;Despachado;CLP;Retiro en tienda;;2;Botin Nueva Orleans  Negro Premium - Negro / 37;9990;19980;39990;6001202037;fulfilled;RM
42721;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin  Negro 832-4099 Premium - Negro / 39;9990;9990;69990;4099002039;pending;RM
42721;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region Metropolitana;;1;Botin Paris Burdeo Premium - Burdeo / 40;9990;9990;39990;8172078540;pending;RM
42720;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;Despacho Region;1;Sandalia Mia Caf̩ Premium - Caf̩ / 40;9990;9990;44990;2104289040;pending;NB
42720;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Sandalia Hortensia Blanco Premium - Blanco / 38;9990;9990;39990;11071038;fulfilled;NB
42720;Mayor a 1;Pagado;Despachado;CLP;Despacho Region;;1;Sandalia Hortensia Blanco Premium - Blanco / 40;9990;9990;39990;11071040;fulfilled;NB
42719;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;pending;RM
42719;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region Metropolitana;;1;Zapatilla Marilyn Beige Premium - Beige / 36;9990;9990;29990;3611074436;pending;RM
42718;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Angelica Negro Premium - Negro / 39;9990;9990;29990;100072039;pending;RM
42718;Mayor a 1;Pagado;Sin despacho;CLP;Despacho Region Metropolitana;;1;Zapatilla Moscow Negro Premium - Negro / 39;9990;9990;44990;1838072039;pending;RM
